detuning,normalized_shg_proxy_Q_20,normalized_shg_proxy_Q_50,normalized_shg_proxy_Q_100,normalized_shg_proxy_Q_200
-0.05434869739478958,0.030501804302539293,0.001072870912335456,7.058224027457493e-05,4.495026248920594e-06
-0.05402805611222444,0.031102891647798215,0.0010977112653437653,7.225831829304022e-05,4.60245540009186e-06
-0.05370741482965932,0.031718206676406985,0.0011232696160552139,7.398435584027003e-05,4.713111775834627e-06
-0.05338677354709419,0.032348134964228226,0.0011495708307180457,7.576214738783151e-05,4.827112362849534e-06
-0.05306613226452905,0.03299307358129865,0.0011766407784738497,7.759356291836278e-05,4.944579123163064e-06
-0.052745490981963926,0.033653431453207816,0.0012045063774830383,7.948055157210542e-05,5.065639237315151e-06
-0.0524248496993988,0.03432962973375321,0.0012331956434306483,8.142514549236649e-05,5.190425360995096e-06
-0.052104208416833664,0.03502210218917607,0.001262737740548471,8.342946388201775e-05,5.319075895956894e-06
-0.051783567134268536,0.035731295594284895,0.0012931630352981094,8.549571728395197e-05,5.4517352761017374e-06
-0.05146292585170341,0.03645767014077599,0.001324503152868619,8.762621209929451e-05,5.5885542696767075e-06
-0.051142284569138274,0.03720169985806235,0.0013567910366521242,8.982335535810247e-05,5.729690298604235e-06
-0.05082164328657314,0.03796387304692317,0.001390061010871175,9.208965975829452e-05,5.875307776027509e-06
-0.05050100200400802,0.0387446927262869,0.0014243488465427473,9.442774898963802e-05,6.02557846323339e-06
-0.050180360721442885,0.03954467709346003,0.0014596918309756383,9.684036336078729e-05,6.180681847195905e-06
-0.04985971943887775,0.04036435999811214,0.0014961288410106973,9.933036574861832e-05,6.3408055400719645e-06
-0.04953907815631262,0.04120429143032538,0.0015337004202269982,0.00010190074789045997,6.506145702075997e-06
-0.049218436873747495,0.042065038023013035,0.0015724488603515074,0.0001045546370412706,6.676907489262757e-06
-0.04889779559118236,0.04294718356900648,0.0016124182871254575,0.00010729530301938111,6.853305527858312e-06
