asymmetry,q_rad,q_loaded,normalized_useful_proxy,relative_linewidth
0.27525083612040135,13.19905097818047,12.297312870034782,0.254604099931702,0.31820313263687844
0.2768561872909699,13.046425316529882,12.164724382359736,0.2520581059535223,0.32167136346592756
0.2784615384615385,12.896431732853085,12.034218005278914,0.2495478541721637,0.3251597633136095
0.280066889632107,12.749010051868781,11.905751467770672,0.24707273077587175,0.328668332179924
0.28167224080267556,12.604101808197496,11.7792835364163,0.24463213350433408,0.33219707006487126
0.28327759197324415,12.461650188386262,11.65477398595475,0.24222547144927253,0.3357459769684514
0.2848829431438127,12.32159997521374,11.53218357077059,0.23985216485599334,0.33931505289066405
0.2864882943143813,12.183897494173737,11.41147399728304,0.23751164492611263,0.3429042978315095
0.2880936454849498,12.048490562040435,11.292607897205421,0.23520335362166267,0.3465137117909876
0.2896989966555184,11.915328437423181,11.175548801645112,0.23292674347075354,0.3501432947690985
0.29130434782608694,11.784361773223436,11.060261116015427,0.23068127737495514,0.353793046765842
0.29290969899665553,11.655542570910665,10.946710095731676,0.22846642841854073,0.35746296778121833
0.29451505016722407,11.528824136538129,10.83486182266483,0.22628167967972296,0.3611530578152272
0.29612040133779266,11.404161038423224,10.724683182326968,0.22412652404399325,0.36486331686786894
0.2977257525083612,11.281509066420895,10.616141841763847,0.22200046401966844,0.36859374493914326
0.2993311036789298,11.160825192721823,10.509206228130553,0.21990301155572828,0.3723443420290504
0.3009364548494983,11.04206753411059,10.40384550792733,0.21783368786202467,0.3761151081375902
0.30254180602006686,10.925195315621941,10.300029566873215,0.21579202323192406,0.37990604326476257
0.30414715719063545,10.810168835536317,10.197728990396174,0.21377755686744276,0.38371714741056784
0.305752508361204,10.696949431658531,10.096915044719022,0.21178983670692036,0.38754842057500566
0.3073578595317726,10.585499448826075,9.997559658521178,0.2098284192552705,0.39139986275807637
0.3089632107023411,10.475782207596186,9.89963540515711,0.20789286941684118,0.3952714739597795
0.3105685618729097,10.367761974062887,9.80311548541283,0.2059827603309077,0.39916325418011567
0.31217391304347825,10.261403930757831,9.707973710782724,0.2040976732098186,0.40307520341908437
0.31377926421404684,10.156674148590525,9.614184487249277,0.20223719717980335,0.4070073216766859
0.3153846153846154,10.053539559785841,9.521722799549268,0.20040092912445368,0.41095960895292
0.31698996655518397,9.95196793177844,9.430564195910238,0.19858847353087555,0.4149320652477869
0.3185953177257525,9.851927842025686,9.34068477324187,0.19679944233851407,0.4189246905612864
0.32020066889632104,9.75338865370224,9.252061162767276,0.19503345479064121,0.4229374848934186
0.32180602006688963,9.65632049224131,9.164670516079855,0.19329013728849964,0.4269704482441837
0.32341137123745817,9.560694222688964,9.0784904916118,0.19156912324808756,0.43102358061358126
0.32501672240802676,9.466481427839472,8.993499241500828,0.18987005295956796,0.4350968820016117
0.3266220735785953,9.373654387121055,8.909675398842264,0.18819257344928583,0.43919035240827475
0.3282274247491639,9.282186056202738,8.82699806531393,0.18653633834436836,0.44330399183357055
0.3298327759197324,9.192050047294318,8.745446799161842,0.18490100773988816,0.44743780027749913
0.331438127090301,9.103220610112606,8.665001603535055,0.18328624806856106,0.4515917777400605
0.33304347826086955,9.015672613488402,8.585642915158486,0.1816917319729539,0.4557659242212541
0.33464882943143814,8.929381527589541,8.50735159333279,0.18011713818017017,0.4599602397210809
0.3362541806020067,8.844323406736704,8.430108909250992,0.17856215137898784,0.46417472423954015
0.3378595317725752,8.760474872789334,8.353896535621587,0.17702646209941394,0.46840937777663205
0.3394648829431438,8.677813099080298,8.278696536588528,0.17550976659462503,0.47266420033235695
0.34107023411371235,8.596315794878585,8.204491357938627,0.17401176672526253,0.4769391919067143
0.34267558528428094,8.515961190360313,8.131263817587236,0.1725321698460442,0.48123435249970464
0.3442809364548495,8.436728022069177,8.058997096333558,0.1710706886946626,0.48554968211132743
0.34588628762541807,8.358595518848123,7.98767472887697,0.16962704128293046,0.48988518074158305
0.3474916387959866,8.281543388224964,7.917280595086304,0.16820095079014144,0.4942408483904712
0.3490969899665552,8.205551803235197,7.847798911514077,0.1667921454586072,0.49861668505799234
0.35070234113712373,8.130601389666118,7.779214223148127,0.16540035849133763,0.5030126907441459
0.3523076923076923,8.056673213706832,7.7115113953931695,0.16402532795182478,0.5074288654489324
0.35391304347826086,7.983748769989556,7.644675606275281,0.16266679666589795,0.5118652091723516
0.35551839464882945,7.911809970008026,7.578692338862281,0.16132451212560917,0.5163217219144034
0.357123745819398,7.840839130899539,7.513547373893475,0.15999822639511715,0.5207984036750878
0.3587290969899665,7.7708189645775985,7.44922678261225,0.15868769601852992,0.525295254454405
0.3603344481605351,7.701732567202723,7.385716919795345,0.15739268192967246,0.529812274252355
0.36193979933110365,7.633563408979451,7.323004416972792,0.15611294936374234,0.5343494630689376
0.36354515050167224,7.566295324267986,7.261076175832672,0.15484826777081753,0.538906820904153
0.3651505016722408,7.499912501999535,7.199919361805142,0.15359841073118197,0.5434843477580009
0.36675585284280937,7.434399476384637,7.139521397820237,0.1523631558724326,0.5480820436304817
0.3683612040133779,7.36974111790435,7.0798699582342675,0.15114228478833475,0.5526999085215952
0.3699665551839465,7.3059226245744755,7.020952962919654,0.1499355829593891,0.5573379424313414
0.37157190635451504,7.2429295134734,6.962758571513376,0.14874283967507884,0.5619961453597203
0.3731772575250836,7.1807476125245095,6.905275177819231,0.14756384795776145,0.5666745173067319
0.37478260869565216,7.119363052524481,6.848491404359329,0.14639840448817282,0.5713730582723762
0.3763879598662207,7.058762259409044,6.79239609707039,0.14524630953251072,0.5760917682566531
0.3779933110367893,6.998931946748212,6.736978320140536,0.14410736687106543,0.5808306472595628
0.37959866220735783,6.939859108463196,6.682227350982433,0.1429813837283656,0.5855896952811053
0.3812040133779264,6.8815310117575565,6.628132675338739,0.1418681707048078,0.5903689123212804
0.38280936454849496,6.823935190255445,6.574683982516001,0.14076754170973943,0.5951682983800881
0.38441471571906355,6.767059437339985,6.521871160743192,0.13967931389596347,0.5999878534575288
