gamma_external_over_gamma_internal,normalized_useful_shg_proxy,optimum_gamma_external_over_gamma_internal
13.373728582124949,0.1128121784188867,1.4871154628089538
13.622867641416454,0.10941794048462165,1.4871154628089538
13.876647909813071,0.10611431000872688,1.4871154628089538
14.135155848353943,0.10289943424703439,1.4871154628089538
14.398479528760065,0.09977146967967938,1.4871154628089538
14.666708663439671,0.09672858368225498,1.4871154628089538
14.939934636052563,0.09376895608901628,1.4871154628089538
15.218250532643856,0.09089078065163006,1.4871154628089538
15.501751173357688,0.08809226639698184,1.4871154628089538
15.790533144741742,0.08537163888755528,1.4871154628089538
16.08469483265355,0.08272714138789389,1.4871154628089538
16.38433645577983,0.08015703594063808,1.4871154628089538
16.68956009978023,0.07765960435560873,1.4871154628089538
17.000469752067165,0.0752331491153757,1.4871154628089538
17.31717133723353,0.07287599420071156,1.4871154628089538
17.639772753140434,0.07058648583928658,1.4871154628089538
17.968383907677193,0.06836299318090903,1.4871154628089538
18.303116756206112,0.0662039089025605,1.4871154628089538
18.64408533970485,0.0641076497464142,1.4871154628089538
18.991405823619335,0.06207265699396107,1.4871154628089538
19.345196537440444,0.0600973968792993,1.4871154628089538
19.705578015017984,0.058180360944572546,1.4871154628089538
20.072673035625684,0.056320066340468364,1.4871154628089538
20.44660666579116,0.054515056074612246,1.4871154628089538
20.827506301905142,0.05276389921061523,1.4871154628089538
21.2155017136245,0.0510651910204538,1.4871154628089538
21.610725088083765,0.04941755309278117,1.4871154628089538
22.0133110749303,0.047819633399686964,1.4871154628089538
22.42339683219845,0.04627010632434247,1.4871154628089538
22.841122073038232,0.044767672651885894,1.4871154628089538
23.26662911331458,0.04331105952582083,1.4871154628089538
23.70006292009328,0.04189902037212069,1.4871154628089538
24.14157116103018,0.04053033479314982,1.4871154628089538
24.591304254680438,0.039203808433433414,1.4871154628089538
25.049415421745024,0.03791827281922815,1.4871154628089538
25.51606073727184,0.036672585173768035,1.4871154628089538
25.99139918382933,0.035465628209982586,1.4871154628089538
26.475592705670667,0.034296309902409276,1.4871154628089538
26.968806263906927,0.03316356323994741,1.4871154628089538
27.471207892708115,0.03206634596102828,1.4871154628089538
27.98296875655116,0.03100364027270506,1.4871154628089538
28.504263208534347,0.029974452555096585,1.4871154628089538
29.035268849778138,0.028977813052550976,1.4871154628089538
29.576166589932537,0.028012775552829494,1.4871154628089538
30.12714070881164,0.02707841705554665,1.4871154628089538
30.688378919176422,0.026173837431039806,1.4871154628089538
31.260072430687003,0.025298159070781718,1.4871154628089538
31.8424160150465,0.02445052653038978,1.4871154628089538
32.43560807235808,0.023630106166230513,1.4871154628089538
33.039850698718546,0.022836085766560998,1.4871154628089538
33.65534975507091,0.022067674178097373,1.4871154628089538
34.28231493733967,0.021324100928849232,1.4871154628089538
34.92095984787268,0.020604615848008694,1.4871154628089538
35.571502068213825,0.01990848868363634,1.4871154628089538
36.23416323323146,0.01923500871884013,1.4871154628089538
36.90916910662774,0.018583484387099808,1.4871154628089538
37.59674965785464,0.01795324288734703,1.4871154628089538
38.29713914046277,0.017343629799371478,1.4871154628089538
39.0105761719099,0.016754008700084134,1.4871154628089538
39.73730381485604,0.01618376078113251,1.4871154628089538
40.47756965997318,0.01563228446832668,1.4871154628089538
41.23162591029748,0.01509899504330178,1.4871154628089538
41.99972946715302,0.014583324267810109,1.4871154628089538
42.78214201767613,0.014084720011005289,1.4871154628089538
43.57913012397025,0.013602645880052014,1.4871154628089538
44.39096531392166,0.013136580854366635,1.4871154628089538
45.217924173706976,0.012686018923767932,1.4871154628089538
46.06028844202398,0.01225046873079191,1.4871154628089538
46.91834510607794,0.01182945321740083,1.4871154628089538
47.79238649935595,0.011422509276294216,1.4871154628089538
48.68271040122279,0.011029187407007967,1.4871154628089538
49.58962013837212,0.010649051376967875,1.4871154628089538
50.51342468816761,0.010281677887644395,1.4871154628089538
51.45443878390925,0.009926656245937793,1.4871154628089538
52.412983022060565,0.009583588040905758,1.4871154628089538
53.3893839714735,0.009252086825929491,1.4871154628089538
54.38397428464796,0.008931777806399447,1.4871154628089538
55.397092811064006,0.008622297532987709,1.4871154628089538
56.42908471262537,0.008323293600560656,1.4871154628089538
57.480301581253514,0.008034424352773465,1.4871154628089538
58.55110155867238,0.007755358592376109,1.4871154628089538
59.641849458424595,0.007485775297249903,1.4871154628089538
60.75291689016071,0.007225363342183468,1.4871154628089538
61.88468238624383,0.006973821226387639,1.4871154628089538
63.03753153071275,0.0067308568067400544,1.4871154628089538
64.21185709064758,0.0064961870367422295,1.4871154628089538
65.40805914998252,0.0062695377111641635,1.4871154628089538
66.6265452458115,0.006050643216344965,1.4871154628089538
67.86773050723295,0.005839246286111294,1.4871154628089538
69.13203779678128,0.005635097763269725,1.4871154628089538
70.41989785449289,0.005437956366623807,1.4871154628089538
71.73174944465613,0.005247588463461534,1.4871154628089538
73.06803950529499,0.0050637678474547065,1.4871154628089538
74.42922330043758,0.004886275521907359,1.4871154628089538
75.8157645752211,0.0047148994882870434,1.4871154628089538
77.22813571388642,0.004549434539969236,1.4871154628089538
78.66681790071581,0.004389682061122384,1.4871154628089538
80.13230128396879,0.004235449830658401,1.4871154628089538
