tri_side_nm,wavelength_nm,reflectance_R,transmittance_T,R_plus_T,mos2_F2_volume_proxy,mos2_F4_volume_proxy,mos2_max_E_enhancement,mos2_F4_norm_to_min,mos2_F4_norm_to_median,mos2_log10_F4_norm_to_min
380.0,810.0,0.6155087307789133,0.3844912692212159,1.0000000000001292,4688904064983543.0,3.6927669298305217e+31,162313321.13276947,4.56005693409221,0.3020932545182852,0.6589702650345491
380.0,812.0,0.6520201228562464,0.34797987714387224,1.0000000000001186,5482311354221235.0,4.442246847889759e+31,189778670.65164036,5.485561078342586,0.3634057694819642,0.7392210550221047
380.0,814.0,0.6484856366899506,0.3515143633105386,1.0000000000004892,5596985015072105.0,4.642629054779622e+31,206233963.08372158,5.733005417332796,0.3797983862317284,0.7583823521560862
380.0,816.0,0.6382955317447686,0.3617044682552607,1.0000000000000293,5511149882495912.0,4.676451365327377e+31,174198868.19484723,5.774771297679701,0.38256527947542635,0.7615347892356139
380.0,818.0,0.6289979244913536,0.3710020755087227,1.0000000000000764,4139279381245010.0,2.9652391649596323e+31,183764435.17726743,3.66166066593229,0.24257657382369627,0.5636780948150745
380.0,820.0,0.626715553869622,0.37328444613032624,0.9999999999999483,4440779668451253.0,3.3131126201174877e+31,201680890.72603485,4.091236317881707,0.27103496998735027,0.6118545659290369
380.0,822.0,0.6099038295127024,0.390096170486726,0.9999999999994285,1.4634013709813208e+16,3.09976844751069e+32,264767619.48747113,38.27785742167078,2.5358197697155322,1.582947620432202
380.0,824.0,0.5235903445355652,0.4764096554643319,0.9999999999998971,1.803649374832703e+16,5.029358324267896e+32,326239629.5637815,62.105626313287935,4.114354502157674,1.7931309458469593
380.0,826.0,0.5571952621178193,0.44280473788190033,0.9999999999997197,4163592168210583.0,2.278429861930091e+31,148662091.27591652,2.8135460721356447,0.18639093808546905,0.4492540311695762
380.0,828.0,0.5453961004881822,0.45460389951236413,1.0000000000005462,4939025569093676.0,3.5118103298391673e+31,173441240.35417014,4.33660053561374,0.28728978350137474,0.6371494191124035
380.0,830.0,0.49411337233182384,0.5058866276686912,1.0000000000005151,1.4943154622466698e+16,3.3662920821151305e+32,342759458.2270069,41.56905605719695,2.753854088462513,1.6187701627355848
380.0,832.0,0.6352082442114835,0.36479175578732187,0.9999999999988054,1.2544746259655318e+16,2.2289260348181757e+32,278023983.7495943,27.524156855243913,1.8234119096426762,1.4397140241479336
380.0,834.0,0.6731446261331687,0.32685537386673885,0.9999999999999076,9129665630185240.0,1.0014463308131481e+32,224124311.66688764,12.366478501678095,0.8192506785545324,1.092246046838408
380.0,836.0,0.9150258820208373,0.08497411797914053,0.9999999999999779,8474050604210308.0,1.1024261620313144e+32,483750456.1889382,13.613439894854874,0.9018589948470611,1.1339678782226092
380.0,838.0,0.9875375431119067,0.01246245687304456,0.9999999999849513,3.741402685455933e+17,2.1526237741415235e+35,2204626634.317796,26581.929361613686,1760.9915113534987,4.424586499582379
380.0,840.0,0.7942966634055891,0.20570333659469084,1.00000000000028,2.0634282909989864e+16,6.137501163761782e+32,339672554.75802386,75.78965927615528,5.020890124943935,1.879609954633891
380.0,842.0,0.6488861202511759,0.35111387974892877,1.0000000000001046,6471273148402612.0,7.48965134315626e+31,222202328.9474525,9.248684574539393,0.6127040217957002,0.9660799681289537
380.0,844.0,0.4911978780637033,0.5088021219361584,0.9999999999998617,1.1585269468851664e+16,2.015786150213348e+32,266326324.43959132,24.892173772660183,1.6490491008561514,1.3960628241396866
380.0,846.0,0.8857641425151793,0.1142358574844403,0.9999999999996196,5.5810222175539544e+16,4.4213232728732106e+33,499686291.6668525,545.9723354177149,36.169407984841435,2.737170637430348
380.0,848.0,0.4086904985210232,0.5913095014805062,1.0000000000015294,3.500336373975905e+17,1.798550344830985e+35,1232669315.8213954,22209.611727748204,1471.3355524712533,4.346540966204017
380.0,850.0,0.6817664108446904,0.31823358915514943,0.9999999999998398,1.2405017899600762e+16,2.2268656240357743e+32,214860070.88053584,27.498713628920935,1.8217263545813154,1.4393123783056054
390.0,810.0,0.6098962511677397,0.39010374883117993,0.9999999999989196,4405944096264097.5,3.750549919681128e+31,173801298.2190278,4.631410942765845,0.30682029302124536,0.665713317434741
390.0,812.0,0.598604280917018,0.4013957190829931,1.000000000000011,4155970791386369.0,2.994461206558738e+31,145230471.43250746,3.6977458497400986,0.2449671340236999,0.56793705829733
390.0,814.0,0.6016249505855229,0.39837504941444224,0.9999999999999651,3669635330354243.5,2.462838103633767e+31,147537936.440823,3.0412647712205048,0.20147677668693606,0.4830542312833804
390.0,816.0,0.6181946674896382,0.38180533251219634,1.0000000000018345,5.31065712106924e+16,4.547077123002157e+33,509486806.9540709,561.5011983859395,37.198159340546454,2.749350687493016
390.0,818.0,0.581387235849171,0.4186127641508273,0.9999999999999982,3652507484594773.5,2.3955511834783576e+31,159033035.88369435,2.9581747217646988,0.19597225255029022,0.4710238216072301
390.0,820.0,0.5659600651309072,0.4340399348712199,1.0000000000021272,3703158203655558.5,2.4732510403711695e+31,158655042.11776376,3.054123309350837,0.2023286251809972,0.48488656758927473
390.0,822.0,0.539664017983851,0.46033598201612674,0.9999999999999778,4157880676373421.5,3.088626608135142e+31,185130331.75122297,3.8140271099900565,0.25267049932288566,0.5813837756730813
390.0,824.0,0.4556303906472563,0.5443696093523432,0.9999999999995995,9244342789693330.0,1.3945264846766217e+32,344017105.90973926,17.220475288747,1.1408167703864232,1.236045133902279
390.0,826.0,0.6461868045501005,0.35381319544762346,0.9999999999977239,1.005247859063629e+16,1.5246011081560676e+32,289016462.0995559,18.82671716649828,1.2472265901335626,1.2747745982551468
390.0,828.0,0.5739132562302719,0.426086743769826,1.000000000000098,9019482890512794.0,1.2189790852696667e+32,194392099.62313044,15.052707457365672,0.9972071513209105,1.1776146213944338
390.0,830.0,0.5457524882788028,0.45424751172213473,1.0000000000009375,1.876343940088967e+16,5.047520061771129e+32,319643170.1754993,62.32989867764369,4.129212029032002,1.794696420911315
